FOURTEEN	THIRTEEN	TWELVE	ELEVEN	TEN	NINE	EIGHT	SEVEN	id
75	75	75	75	204	0	0	75	2250
75	75	75	75	0	75	75	75	2251
75	75	75	75	75	75	75	75	2252
75	75	75	75	0	0	75	75	2253
75	75	75	75	75	75	75	75	2254
75	75	75	75	75	75	75	75	2255
75	75	75	75	75	75	75	75	2256
75	75	75	75	75	75	75	75	2257
75	75	75	75	75	75	75	75	2258
75	75	75	75	75	75	75	75	2259
75	75	75	75	75	75	75	75	2260
75	75	75	75	75	75	75	75	2261
75	75	75	75	75	75	75	75	2262
75	75	75	75	75	75	75	75	2263
75	75	75	75	75	75	75	75	2264
75	75	75	75	0	0	75	75	2265
75	75	75	75	0	0	75	75	2266
75	75	75	75	0	0	75	75	2267
75	75	75	75	0	0	75	75	2268
75	75	75	75	0	0	0	75	2269
75	75	75	75	75	75	0	75	2270
75	75	75	75	75	75	75	75	2271
75	75	75	75	75	75	75	75	2272
75	75	75	75	75	75	75	75	2273
75	75	75	75	0	75	75	75	2274
75	75	75	75	0	0	75	75	2275
75	75	75	75	0	0	75	75	2276
75	75	75	75	0	0	75	75	2277
75	75	75	75	0	75	75	75	2278
75	75	75	75	204	0	75	75	2279
75	75	75	75	204	0	75	75	2280
75	75	75	75	0	0	75	75	2281
75	75	75	75	204	0	75	75	2282
75	75	75	75	204	0	75	75	2283
75	75	75	75	204	0	75	75	2284
75	75	75	75	204	0	75	75	2285
75	75	75	75	204	0	0	75	2286
75	75	75	75	204	0	75	75	2287
75	75	75	75	204	0	75	75	2288
75	75	75	75	204	0	75	75	2289
75	75	75	75	204	0	0	75	2290
75	75	75	75	204	0	75	75	2291
75	75	75	75	0	0	75	75	2292
75	75	75	75	0	0	75	75	2293
75	75	75	75	0	0	75	75	2294
75	75	75	75	0	0	75	75	2295
75	75	75	75	0	0	0	0	2296
75	75	75	75	0	0	75	75	2297
75	75	75	75	0	0	75	75	2298
75	75	75	75	75	75	75	75	2299
204	75	75	204	0	0	75	75	2300
204	75	0	204	0	0	75	75	2301
204	75	75	204	0	0	75	75	2302
204	75	75	204	0	0	75	75	2303
204	75	75	204	0	0	75	75	2304
204	75	75	204	0	0	75	75	2305
204	75	75	204	0	0	75	75	2306
204	75	75	204	0	0	75	75	2307
204	75	75	204	0	0	75	75	2308
204	75	75	204	0	0	75	75	2309
204	75	75	204	0	0	75	75	2310
204	75	75	204	0	0	75	75	2311
75	75	75	204	75	0	75	75	2312
75	75	75	204	75	75	75	75	2313
75	75	75	204	75	75	75	75	2314
75	75	75	204	0	75	75	75	2315
204	75	75	204	0	75	75	75	2316
204	75	75	204	0	0	75	75	2317
75	75	75	204	0	0	75	75	2318
75	75	75	204	75	75	75	75	2319
204	75	75	204	0	0	75	75	2320
204	75	75	204	0	0	75	75	2321
204	75	75	204	204	0	75	75	2322
204	75	75	204	0	0	75	75	2323
75	204	75	204	75	75	75	75	2324
75	75	75	204	75	75	75	204	2325
204	204	204	204	0	0	0	204	2326
204	204	204	204	75	0	0	0	2327
75	75	75	204	75	0	75	75	2328
0	0	0	0	0	0	0	0	2329
0	0	0	0	0	0	0	0	2330
0	0	0	0	0	0	0	0	2331
0	0	0	0	0	0	0	0	2332
0	0	0	0	75	75	75	75	2333
0	0	0	75	75	75	75	75	2334
75	75	75	75	75	0	75	75	2335
75	75	75	75	75	75	75	75	2336
204	204	204	204	75	75	75	75	2337
75	75	75	75	75	75	75	75	2338
75	75	0	0	0	75	75	0	2339
0	0	0	0	0	0	0	0	2340
0	0	0	0	0	0	75	0	2341
0	0	0	0	0	0	0	0	2342
0	0	0	0	0	0	0	0	2343
0	0	0	0	0	0	0	0	2344
204	75	75	75	0	75	75	75	2345
75	75	75	75	0	75	0	75	2346
0	0	0	0	0	0	0	0	2347
75	75	75	75	75	75	75	75	2348
75	75	75	75	0	0	0	0	2349
75	75	0	0	75	0	0	75	2350
75	75	75	75	0	204	75	75	2351
75	75	75	75	75	75	75	0	2352
75	75	75	75	75	0	0	0	2353
75	75	75	75	75	204	75	75	2354
75	75	75	75	75	204	75	75	2355
75	75	75	0	75	0	75	75	2356
75	75	75	75	75	75	75	0	2357
0	0	0	0	0	0	75	75	2358
0	75	0	0	0	0	0	75	2359
0	0	0	0	0	0	0	75	2360
0	0	0	0	0	0	0	75	2361
0	0	0	0	0	0	0	75	2362
0	0	0	0	0	0	0	75	2363
0	0	0	0	0	0	0	0	2364
0	0	0	0	0	0	0	0	2365
0	0	0	0	0	0	0	0	2366
0	75	75	204	204	0	0	75	2367
75	75	75	75	204	0	75	75	2368
75	75	75	75	75	75	0	75	2369
75	75	0	0	75	75	0	0	2370
0	0	0	0	0	0	0	0	2371
0	0	0	0	0	0	0	0	2372
0	0	0	0	0	0	0	0	2373
0	0	0	0	0	0	0	0	2374
0	0	0	0	0	0	0	0	2375
0	0	0	0	0	0	0	0	2376
0	0	0	0	0	0	0	0	2377
0	75	0	0	0	0	0	0	2378
0	0	0	0	0	0	0	0	2379
0	0	0	0	0	0	0	0	2380
0	0	0	0	0	0	0	0	2381
0	0	0	0	0	0	0	0	2382
0	0	0	0	0	0	0	0	2383
0	0	0	0	0	0	0	0	2384
0	0	0	0	0	0	0	0	2385
0	0	0	0	0	0	0	0	2386
0	0	0	0	0	0	0	0	2387
75	75	75	75	0	0	0	0	2388
75	75	75	75	0	75	75	75	2389
0	0	0	0	0	0	0	0	2390
0	0	0	0	0	0	0	0	2391
0	0	0	0	0	0	0	0	2392
0	0	0	0	0	0	0	0	2393
0	0	0	0	0	0	0	0	2394
0	0	0	0	0	0	0	0	2395
0	0	0	0	0	0	0	0	2396
0	0	0	0	0	0	0	0	2397
0	0	0	0	0	0	0	0	2398
0	0	0	0	0	0	0	0	2399
0	0	0	0	0	0	75	75	2400
0	0	0	0	0	0	75	75	2401
0	0	0	0	0	0	0	0	2402
0	0	0	0	0	0	0	0	2403
0	0	0	0	0	0	0	0	2404
0	0	75	75	75	0	0	75	2405
0	0	75	75	75	0	0	75	2406
0	0	75	75	75	0	0	75	2407
0	0	75	75	75	0	0	75	2408
0	0	0	0	0	0	0	0	2409
0	75	75	75	75	75	75	75	2410
0	75	75	75	75	75	75	75	2411
0	75	75	75	75	75	75	75	2412
0	75	75	75	75	75	75	75	2413
0	0	0	0	0	0	0	0	2414
0	0	0	0	0	0	0	0	2415
0	0	0	0	0	0	0	0	2416
0	0	0	0	0	0	0	0	2417
0	0	0	0	0	0	0	0	2418
0	0	0	0	0	0	0	0	2419
0	0	0	0	0	0	0	0	2420
0	0	0	0	0	0	0	0	2421
0	0	0	0	0	0	0	0	2422
0	0	0	0	0	0	0	0	2423
0	0	0	0	0	0	0	0	2424
0	0	0	0	0	0	0	0	2425
0	0	0	0	0	0	0	0	2426
0	0	0	0	0	0	0	0	2427
0	0	0	0	0	0	0	0	2428
0	0	0	0	0	0	0	0	2429
0	0	0	0	0	0	0	0	2430
0	0	0	0	0	0	75	75	2431
0	0	0	0	0	0	0	0	2432
0	0	0	0	0	0	0	0	2433
0	0	0	0	0	0	0	0	2434
0	0	0	0	0	0	0	0	2435
0	0	0	0	0	0	0	0	2436
0	0	0	0	0	0	0	0	2437
0	0	0	0	0	0	0	0	2438
0	0	0	0	0	0	0	0	2439
75	75	75	75	0	0	0	204	2440
75	204	204	204	75	0	204	75	2441
75	75	75	75	75	75	75	75	2442
75	75	75	75	75	75	75	75	2443
75	75	75	75	75	75	75	75	2444
75	75	75	75	75	75	75	75	2445
75	75	75	75	75	75	75	75	2446
75	75	75	75	75	75	75	75	2447
75	75	75	75	75	75	75	75	2448
75	75	75	75	75	75	75	75	2449
75	75	75	75	75	75	75	75	2450
75	75	75	75	75	75	75	0	2451
75	75	75	75	75	75	75	75	2452
75	75	75	75	75	75	75	75	2453
75	75	75	75	75	0	0	204	2454
0	75	0	75	0	0	0	204	2455
75	75	75	0	75	0	0	75	2456
0	75	0	0	0	0	204	0	2457
75	0	0	0	0	0	0	75	2458
75	0	0	75	0	0	0	0	2459
0	75	204	75	0	0	0	204	2460
0	0	0	0	0	0	0	0	2461
0	0	0	0	0	0	0	0	2462
0	0	0	0	0	0	0	0	2463
0	0	0	0	0	0	0	0	2464
0	0	0	0	0	0	0	0	2465
0	0	0	0	0	0	0	0	2466
0	0	0	0	0	0	0	0	2467
0	0	0	0	0	0	0	0	2468
0	0	0	0	0	0	0	0	2469
0	0	0	0	0	0	0	0	2470
75	75	75	75	75	75	75	75	2471
0	0	0	0	0	75	0	0	2472
0	0	0	0	0	75	0	0	2473
0	0	0	0	75	0	0	0	2474
75	0	0	0	0	0	0	204	2475
75	0	0	0	0	0	0	0	2476
75	75	75	75	75	0	75	75	2477
75	75	75	75	75	0	0	0	2478
75	75	75	75	0	75	75	75	2479
0	0	0	0	0	0	0	0	2480
0	0	0	0	0	0	0	0	2481
0	0	0	0	0	0	0	75	2482
75	0	0	0	0	0	0	0	2483
0	0	0	0	75	0	0	0	2484
0	0	75	0	75	0	0	0	2485
0	0	0	0	0	0	0	0	2486
0	0	0	0	75	0	75	75	2487
0	0	0	75	0	204	0	0	2488
75	0	75	0	0	0	0	0	2489
0	0	0	0	0	0	0	0	2490
0	0	75	0	75	75	0	0	2491
0	0	0	0	0	0	0	0	2492
0	0	0	75	0	75	0	0	2493
0	0	0	0	0	75	0	0	2494
0	0	0	0	0	75	75	75	2495
0	0	0	0	0	0	0	0	2496
0	0	0	0	0	0	0	0	2497
0	0	75	0	0	0	0	0	2498
0	0	0	0	0	0	0	0	2499
0	0	75	0	0	0	0	0	2500
0	0	0	0	0	0	0	0	2501
0	75	0	204	0	0	0	0	2502
0	0	0	0	0	0	0	204	2503
0	75	0	0	0	0	0	0	2504
0	75	0	0	0	0	0	0	2505
0	0	0	0	0	75	75	75	2506
0	0	0	0	0	0	0	0	2507
0	0	0	0	0	0	0	0	2508
0	0	0	0	0	0	0	0	2509
204	0	204	204	0	0	0	0	2510
75	0	75	0	75	0	0	0	2511
75	0	0	0	75	75	75	75	2512
0	0	0	0	0	0	0	0	2513
0	0	0	0	0	75	0	0	2514
0	0	0	0	0	0	0	0	2515
0	0	0	0	0	0	75	75	2516
0	0	0	0	0	0	0	0	2517
0	0	0	0	0	0	0	0	2518
0	0	0	0	0	0	0	0	2519
0	0	0	0	0	0	0	0	2520
0	0	0	0	0	0	0	0	2521
75	75	75	75	0	0	0	0	2522
0	0	0	0	0	0	0	0	2523
0	0	0	0	0	0	0	0	2524
0	0	0	0	0	0	0	0	2525
0	0	0	0	0	0	0	0	2526
75	75	75	75	75	0	75	204	2527
0	0	0	0	0	0	0	0	2528
0	0	0	0	0	0	0	0	2529
0	0	0	0	0	0	0	0	2530
0	0	0	0	0	0	0	0	2531
0	0	0	0	0	0	0	0	2532
0	0	0	0	0	0	0	0	2533
0	0	0	0	0	0	0	0	2534
0	0	0	0	0	0	0	0	2535
0	0	0	0	0	0	0	0	2536
0	0	0	0	0	0	0	0	2537
0	0	0	0	0	0	0	0	2538
0	0	0	0	0	0	0	0	2539
0	0	0	0	0	0	0	0	2540
0	0	0	0	0	0	0	0	2541
0	0	0	0	0	0	0	0	2542
0	0	0	0	0	0	0	0	2543
75	0	0	0	0	0	0	0	2544
204	204	204	204	0	0	204	0	2545
204	204	204	204	0	0	204	75	2546
204	204	204	204	204	0	0	204	2547
204	204	204	204	204	0	204	0	2548
0	204	204	204	75	0	0	204	2549
0	204	204	204	75	0	0	204	2550
0	204	204	204	75	75	75	204	2551
0	204	204	204	0	0	75	75	2552
0	204	204	204	75	0	0	204	2553
0	204	204	204	75	75	75	0	2554
0	204	204	204	75	0	0	0	2555
0	204	204	204	0	75	75	0	2556
0	204	204	204	0	0	75	204	2557
0	75	204	204	0	0	0	0	2558
0	0	0	0	0	0	0	0	2559
0	0	0	0	0	0	0	0	2560
0	0	0	0	0	0	0	0	2561
0	0	0	0	0	0	0	0	2562
0	0	0	0	0	0	0	0	2563
0	0	0	0	0	0	0	0	2564
0	0	0	0	0	0	0	0	2565
0	0	0	0	0	0	0	0	2566
0	0	0	0	0	0	0	0	2567
0	0	0	0	0	0	0	0	2568
0	0	0	0	0	0	0	0	2569
0	0	0	0	0	0	0	0	2570
0	0	0	0	0	0	0	0	2571
204	204	204	204	0	0	0	0	2572
0	0	0	0	0	0	0	0	2573
204	204	204	204	0	0	0	0	2574
0	0	0	0	0	0	0	0	2575
0	0	0	0	0	0	0	0	2576
0	0	0	0	0	0	0	0	2577
0	0	0	0	0	0	0	0	2578
0	0	0	0	0	0	0	0	2579
0	0	0	0	0	0	0	0	2580
0	0	0	0	0	0	0	0	2581
75	0	0	0	0	0	0	0	2582
75	0	0	0	0	0	0	0	2583
75	75	75	75	75	75	75	75	2584
0	0	204	0	0	0	0	0	2585
75	0	0	0	0	0	0	0	2586
75	75	0	0	0	0	0	0	2587
75	75	0	0	0	0	0	0	2588
0	0	0	0	0	0	75	0	2589
0	0	0	0	0	0	0	0	2590
0	0	0	0	0	0	75	0	2591
75	75	75	75	0	0	75	75	2592
75	75	75	75	0	0	0	75	2593
75	75	75	75	0	0	0	75	2594
75	75	75	75	0	0	0	75	2595
75	75	75	75	0	0	0	75	2596
0	0	0	0	75	0	0	0	2597
0	0	0	0	0	0	0	0	2598
0	0	0	0	0	0	0	0	2599
0	0	0	0	0	0	0	0	2600
0	0	0	0	0	0	0	0	2601
75	75	75	75	75	75	75	75	2602
0	0	0	0	0	0	0	0	2603
0	0	0	0	0	0	0	0	2604
0	0	0	0	0	0	0	0	2605
0	0	0	0	0	0	0	0	2606
0	0	0	0	0	0	0	0	2607
0	0	0	0	0	0	0	0	2608
0	0	0	0	0	0	0	0	2609
0	0	0	0	0	0	0	0	2610
0	0	0	0	0	0	0	0	2611
0	0	0	0	0	0	0	0	2612
0	0	0	0	0	0	0	0	2613
0	0	0	0	0	0	0	0	2614
0	0	0	0	0	0	0	0	2615
0	0	0	0	0	0	0	0	2616
0	0	0	0	0	0	0	0	2617
0	0	0	0	0	0	0	0	2618
0	0	0	0	0	0	0	0	2619
0	0	0	0	0	0	0	0	2620
0	0	0	0	0	0	0	0	2621
0	0	0	0	0	0	0	0	2622
0	0	0	0	0	0	0	0	2623
0	0	0	0	0	0	0	0	2624
0	0	0	0	0	0	0	0	2625
0	0	0	0	0	0	0	0	2626
0	0	0	0	0	0	0	0	2627
0	0	0	0	0	0	0	0	2628
0	0	0	0	0	0	0	0	2629
0	0	0	0	0	0	0	0	2630
0	0	0	0	0	0	0	0	2631
0	0	0	0	0	0	0	0	2632
0	0	0	0	0	0	0	0	2633
0	0	0	0	0	0	0	0	2634
0	0	0	0	0	0	0	0	2635
0	0	0	0	0	0	0	0	2636
0	0	0	0	0	0	0	0	2637
0	0	0	0	0	0	0	0	2638
0	0	0	0	0	0	0	0	2639
0	0	0	0	0	0	0	0	2640
0	0	0	0	0	0	0	0	2641
0	0	0	0	0	0	0	0	2642
0	0	0	0	0	0	0	0	2643
0	0	0	0	0	0	0	0	2644
0	0	0	0	0	0	0	0	2645
0	0	0	0	0	0	0	0	2646
0	0	0	0	0	0	0	0	2647
0	0	0	0	0	0	0	0	2648
0	0	0	0	0	0	0	0	2649
0	0	0	0	0	0	0	0	2650
0	0	0	0	0	0	0	0	2651
0	0	0	0	0	0	0	0	2652
0	0	0	0	0	0	0	0	2653
0	0	0	0	0	0	0	0	2654
0	0	0	0	0	0	0	0	2655
0	0	0	0	0	0	0	0	2656
0	0	0	0	0	0	0	0	2657
0	0	0	0	0	0	0	0	2658
0	0	0	0	0	0	0	0	2659
0	0	0	0	0	0	0	0	2660
0	0	0	0	0	0	0	0	2661
0	0	0	0	0	0	0	0	2662
0	0	0	0	0	0	0	0	2663
0	0	0	0	0	0	0	0	2664
0	0	0	0	0	0	0	0	2665
0	0	0	0	0	0	0	0	2666
0	0	0	0	0	0	0	0	2667
0	0	0	0	0	0	0	0	2668
0	0	0	0	0	0	0	0	2669
0	0	0	0	0	0	0	0	2670
0	0	0	0	0	0	0	0	2671
0	0	0	0	0	0	0	0	2672
0	0	0	0	0	0	0	0	2673
0	0	0	0	0	0	0	0	2674
0	0	0	0	0	0	0	0	2675
0	0	0	0	0	0	0	0	2676
0	0	0	0	0	0	0	0	2677
0	0	0	0	0	0	0	0	2678
0	0	0	0	0	0	0	0	2679
0	0	0	0	0	0	0	0	2680
0	0	0	0	0	0	0	0	2681
0	0	0	0	0	0	0	0	2682
0	0	0	0	0	0	0	0	2683
0	0	0	0	0	0	0	0	2684
0	0	0	0	0	0	0	0	2685
0	0	0	0	0	0	0	0	2686
0	0	0	0	0	0	0	0	2687
0	0	0	0	0	0	0	0	2688
0	0	0	0	0	0	0	0	2689
0	0	0	0	0	0	0	0	2690
0	0	0	0	0	0	0	0	2691
0	0	0	0	0	0	0	0	2692
0	0	0	0	0	0	0	0	2693
0	0	0	0	0	0	0	0	2694
0	204	0	0	0	0	0	0	2695
75	75	75	75	75	75	75	75	2696
75	75	75	75	75	75	75	75	2697
75	75	75	75	75	75	75	75	2698
75	75	75	204	0	75	75	75	2699
204	75	75	204	0	0	0	0	2700
75	75	204	204	0	0	0	0	2701
75	75	75	75	75	75	75	75	2702
75	75	75	75	75	75	75	75	2703
75	75	75	75	75	75	75	0	2704
0	0	0	0	0	0	0	0	2705
0	0	0	0	0	0	0	0	2706
0	0	0	0	0	0	0	0	2707
0	0	0	0	0	0	0	0	2708
0	0	0	0	0	0	0	0	2709
0	0	0	0	0	0	0	0	2710
0	0	0	0	0	0	0	0	2711
0	0	0	0	0	0	0	0	2712
0	0	0	0	0	0	0	0	2713
0	0	0	0	0	0	0	0	2714
0	0	0	0	0	0	0	0	2715
0	0	0	0	0	0	0	0	2716
0	0	0	0	0	0	0	0	2717
0	0	0	0	0	0	0	0	2718
0	0	0	0	0	0	0	0	2719
0	0	0	0	0	0	0	0	2720
0	0	0	0	0	0	0	0	2721
0	0	0	0	0	0	0	0	2722
0	0	0	0	0	0	0	0	2723
0	0	0	0	0	0	0	0	2724
0	0	0	0	0	0	0	0	2725
0	0	0	0	0	0	0	0	2726
0	0	0	0	0	0	0	0	2727
0	0	0	0	0	0	0	0	2728
0	0	0	0	0	0	0	0	2729
75	75	75	75	0	0	0	0	2730
0	0	0	0	0	0	0	0	2731
75	75	75	75	75	75	75	75	2732
0	0	0	0	0	0	75	75	2733
0	0	0	0	0	75	75	75	2734
0	0	0	0	0	0	0	0	2735
0	0	0	0	0	0	0	0	2736
0	0	0	0	0	0	0	0	2737
0	0	0	0	0	0	0	0	2738
0	0	0	0	0	0	0	0	2739
0	0	0	0	0	0	0	0	2740
0	0	0	0	0	0	0	0	2741
0	0	0	0	0	0	0	0	2742
0	0	0	0	0	0	0	0	2743
0	0	0	0	0	0	0	0	2744
75	75	75	75	0	204	75	75	2745
0	0	0	0	0	0	0	0	2746
0	0	0	0	0	0	0	0	2747
0	0	0	0	0	0	0	0	2748
0	0	0	0	0	0	0	0	2749
0	0	0	0	0	0	0	0	2750
204	75	75	75	75	75	75	75	2751
0	0	0	0	0	0	0	0	2752
0	0	0	0	0	0	0	0	2753
75	75	75	75	75	75	75	75	2754
0	0	0	0	0	0	0	0	2755
75	75	75	75	75	75	75	75	2756
75	75	75	75	75	75	75	75	2757
75	75	75	75	75	75	75	0	2758
75	75	75	75	75	75	75	204	2759
75	75	75	75	0	75	75	75	2760
0	0	0	0	0	0	0	0	2761
0	0	0	0	0	0	0	0	2762
0	0	0	0	0	0	0	0	2763
75	75	0	0	0	0	0	0	2764
75	75	0	0	0	0	75	0	2765
0	75	0	75	0	0	0	0	2766
0	0	0	0	0	0	0	0	2767
75	75	75	75	75	0	0	75	2768
75	75	75	75	75	75	75	75	2769
0	0	0	75	0	0	0	0	2770
0	0	0	75	0	0	0	0	2771
0	0	0	0	0	0	0	0	2772
75	75	75	75	75	75	0	75	2773
75	75	75	75	75	75	0	75	2774
75	75	75	75	75	0	75	0	2775
0	0	0	0	75	75	0	0	2776
0	0	0	0	0	0	0	0	2777
0	0	0	0	0	75	0	75	2778
0	0	0	0	0	0	0	0	2779
0	0	0	0	0	0	0	0	2780
0	0	0	0	0	0	0	0	2781
0	0	0	0	0	0	0	0	2782
0	0	0	0	0	0	0	0	2783
0	0	0	0	0	0	0	0	2784
0	0	0	0	0	0	0	0	2785
0	0	0	0	0	0	0	0	2786
0	0	0	0	0	0	0	0	2787
0	0	0	0	0	0	75	0	2788
75	0	0	0	0	0	75	0	2789
75	0	0	0	0	0	75	0	2790
0	0	0	0	0	0	0	0	2791
0	0	0	0	0	0	0	0	2792
0	0	0	0	0	0	0	0	2793
0	0	0	0	0	0	0	0	2794
0	0	0	0	0	0	0	0	2795
0	0	0	0	0	0	0	0	2796
0	0	0	0	0	0	0	0	2797
0	0	0	0	0	0	0	0	2798
204	0	75	75	0	0	0	75	2799
0	0	75	0	0	75	0	0	2800
0	0	0	0	75	0	0	0	2801
0	0	0	0	0	0	0	0	2802
0	0	0	0	0	0	0	0	2803
75	75	0	0	0	0	0	0	2804
75	0	0	0	0	0	0	75	2805
0	0	0	0	0	0	0	75	2806
0	75	0	0	0	75	0	0	2807
75	75	75	75	0	0	75	0	2808
75	75	75	75	0	0	75	0	2809
0	75	0	0	0	0	75	0	2810
0	75	75	75	0	0	0	75	2811
0	75	0	0	0	0	75	0	2812
0	0	0	0	0	0	0	0	2813
0	0	0	75	0	0	0	75	2814
0	75	75	75	0	0	75	0	2815
75	75	75	75	0	0	75	0	2816
0	75	0	0	0	0	75	75	2817
0	75	0	0	75	0	75	75	2818
75	0	0	75	204	0	0	75	2819
75	75	0	75	204	0	75	0	2820
0	75	0	0	0	0	0	0	2821
0	75	0	0	0	0	75	0	2822
0	0	0	0	0	0	75	75	2823
0	0	0	0	0	0	0	75	2824
0	0	0	0	0	0	75	75	2825
0	0	0	0	0	0	0	75	2826
0	0	0	75	0	0	0	0	2827
75	0	0	75	204	0	0	0	2828
75	75	0	75	204	0	0	0	2829
0	0	0	0	0	0	0	0	2830
0	0	0	0	0	0	0	0	2831
0	0	0	0	0	0	0	0	2832
0	0	0	0	0	0	0	0	2833
0	0	0	0	0	0	0	0	2834
0	0	0	0	0	0	0	0	2835
0	0	0	0	0	0	0	0	2836
0	0	0	0	0	0	0	0	2837
0	0	0	0	0	0	0	0	2838
0	0	0	0	0	0	0	0	2839
0	0	0	0	0	0	0	0	2840
0	0	0	0	0	0	0	0	2841
0	0	0	0	0	0	0	0	2842
0	0	0	0	0	0	0	0	2843
0	0	0	0	0	0	0	0	2844
0	0	0	0	0	0	0	0	2845
0	0	0	0	0	0	0	0	2846
0	0	0	0	0	0	0	0	2847
0	0	0	0	0	0	0	0	2848
0	0	0	0	0	0	0	0	2849
0	0	0	0	0	0	0	0	2850
0	0	0	0	0	0	0	0	2851
0	0	0	0	0	0	0	0	2852
0	0	0	0	0	0	0	0	2853
0	0	0	0	0	0	0	0	2854
0	0	0	0	0	75	0	0	2855
0	0	0	0	0	75	0	0	2856
0	0	0	0	0	0	0	0	2857
0	0	0	0	0	0	75	0	2858
0	0	0	0	0	0	0	0	2859
0	0	0	0	0	0	0	0	2860
0	0	0	0	0	0	0	0	2861
0	0	0	0	0	0	0	0	2862
0	0	0	0	0	0	0	0	2863
0	0	0	0	0	0	0	0	2864
0	0	0	0	0	0	0	0	2865
0	0	0	0	0	0	0	0	2866
0	0	0	0	0	0	0	0	2867
204	0	0	0	0	0	0	0	2868
0	0	0	75	0	0	0	0	2869
0	0	0	0	0	0	0	0	2870
0	0	0	0	0	0	0	0	2871
0	0	0	0	0	0	0	0	2872
0	0	0	75	0	0	0	0	2873
0	0	0	0	0	0	0	0	2874
0	0	0	0	0	0	0	0	2875
0	0	0	0	0	0	0	0	2876
0	0	0	0	0	0	0	0	2877
0	0	0	75	0	0	0	0	2878
75	75	75	75	75	75	75	75	2879
75	75	75	75	75	75	75	0	2880
75	75	75	75	75	75	75	0	2881
75	0	0	0	0	0	0	0	2882
75	204	204	204	75	75	75	0	2883
0	0	0	0	0	0	0	0	2884
0	0	0	0	0	0	0	0	2885
0	0	0	0	0	0	0	0	2886
0	0	0	0	0	0	0	75	2887
0	0	0	0	0	0	0	0	2888
75	0	0	0	0	0	0	0	2889
0	0	0	0	0	0	0	0	2890
0	0	0	0	0	0	0	0	2891
0	0	0	0	0	0	0	0	2892
0	0	0	0	0	0	0	0	2893
0	0	0	0	0	0	0	75	2894
0	0	0	0	0	0	0	0	2895
0	0	0	0	0	0	0	0	2896
0	0	0	0	0	0	0	0	2897
0	0	0	0	0	0	0	0	2898
0	204	0	204	0	0	0	0	2899
75	75	75	75	75	0	0	75	2900
75	75	75	75	75	0	0	75	2901
0	75	0	75	0	0	0	0	2902
204	204	204	204	0	0	204	75	2903
0	0	0	0	0	0	0	75	2904
0	0	0	0	0	0	0	204	2905
0	0	0	75	75	0	0	0	2906
0	0	0	0	0	0	0	0	2907
75	75	75	75	0	0	0	0	2908
0	0	0	0	0	0	0	0	2909
75	0	0	0	0	0	0	75	2910
75	75	75	75	0	0	0	75	2911
0	75	75	75	0	0	0	75	2912
75	204	75	204	0	0	204	75	2913
0	204	0	0	0	0	0	75	2914
75	0	0	0	0	0	0	75	2915
0	204	0	0	0	0	0	75	2916
0	0	0	0	0	0	0	75	2917
75	75	75	75	0	0	0	0	2918
75	75	75	75	75	75	75	0	2919
0	0	0	0	0	0	0	0	2920
0	0	0	0	0	0	0	0	2921
75	204	75	75	75	75	75	75	2922
0	204	0	75	75	0	75	75	2923
75	75	75	75	75	75	75	0	2924
75	75	75	75	75	75	75	75	2925
0	0	0	0	0	0	0	0	2926
0	0	0	0	0	0	0	0	2927
0	75	0	0	0	0	0	0	2928
0	0	0	0	0	0	0	0	2929
0	0	0	0	0	0	0	0	2930
0	0	0	0	0	0	0	0	2931
75	204	0	0	0	0	0	0	2932
75	0	0	0	0	0	0	0	2933
0	75	75	75	0	0	0	0	2934
75	75	75	75	75	0	0	0	2935
75	75	75	75	0	0	0	0	2936
75	75	75	75	75	0	0	0	2937
75	75	75	75	75	0	0	0	2938
75	75	75	75	75	0	75	75	2939
0	75	75	75	0	0	0	0	2940
0	0	204	0	0	0	0	0	2941
0	75	75	75	0	0	75	204	2942
75	75	75	75	0	0	0	0	2943
75	75	75	75	0	75	75	0	2944
75	75	75	75	0	0	0	0	2945
75	75	75	75	0	75	75	75	2946
75	75	75	75	0	75	75	75	2947
75	0	75	75	0	0	0	75	2948
75	75	75	75	75	75	75	75	2949
75	75	75	75	75	75	75	75	2950
75	75	75	75	75	75	75	75	2951
75	75	75	75	75	75	75	75	2952
75	75	75	75	75	75	75	75	2953
75	75	75	75	75	75	75	0	2954
75	75	75	75	75	75	75	75	2955
75	75	75	75	75	75	75	75	2956
75	75	75	0	0	0	75	0	2957
75	75	75	0	0	0	0	0	2958
75	75	75	75	75	75	75	75	2959
75	75	75	75	75	75	75	75	2960
75	75	75	75	75	75	75	75	2961
75	204	0	75	75	75	75	75	2962
75	75	75	75	75	75	75	75	2963
75	75	75	75	75	75	75	75	2964
75	75	75	75	75	75	75	75	2965
204	204	204	204	75	75	75	204	2966
0	204	204	204	75	75	75	204	2967
75	204	204	204	75	75	0	204	2968
204	204	204	204	75	75	75	204	2969
75	75	204	204	75	75	75	204	2970
75	75	204	204	75	75	75	204	2971
75	75	204	204	75	75	75	75	2972
75	75	204	204	75	75	75	75	2973
75	75	0	204	75	75	0	75	2974
0	0	0	0	0	0	0	0	2975
0	0	0	0	0	0	0	0	2976
75	0	0	0	0	0	0	0	2977
0	0	0	0	0	0	0	0	2978
204	204	204	204	0	0	0	0	2979
0	0	0	0	0	0	0	0	2980
0	0	0	0	0	0	0	0	2981
204	204	204	204	0	204	0	0	2982
204	204	204	204	0	0	0	204	2983
